config_id,trace_state,window_start,window_end,W,tile_size,cohort_size,grouping_method,num_cohorts,regular_feature_planes,delta_feature_planes,absent_feature_planes,regular_slots,regular_true_nnz,regular_holes,delta_active_nnz,initial_mask_bits,transition_dense_bits,transition_sparse_bytes,flip_count,total_nnz,dense_bytes,independent_bitmap_bytes,phase0_mosaic_bytes,mosaic_delta_bytes,selected_bytes,selected_representation,byte_ratio_to_best_baseline,proxy_cycles_rho1_10,proxy_cycles_rho1_25,proxy_cycles_rho1_50,proxy_cycles_rho1_75,proxy_speedup_rho1_10,proxy_speedup_rho1_25,proxy_speedup_rho1_50,proxy_speedup_rho1_75,rho_delta_max_for_1x,rho_delta_max_for_1_15x,rho_delta_max_for_1_25x,grouping_objective,cluster_iterations,exact_decode_pass
pubmed_gcnii16,trained,4,7,4,128,32,window_cost_cluster,617,20954,15885,2649,2677360,2619439,57921,560923,508128,339008,61776,96879,3180362,20190208,16000640,14673984,13377216,13377216,mosaic_delta,0.836042558297668,3374828.372,3458966.822,3599197.572,3696182.552,1.495647020713147,1.4592658038510669,1.402410370374633,1.3656122036691005,4.09109000700631,2.91735252819712,2.291359206165552,3453919.27,6,True
pubmed_gcnii16,trained,4,7,4,128,32,window_global_oracle,617,23086,6866,9536,2951768,2916571,35197,263791,219616,255904,18884,94639,3180362,20190208,16000640,13956800,13220160,13220160,mosaic_delta,0.8262269509219631,3308968.1720000003,3348536.822,3367893.552,3367893.552,1.5254156998884545,1.5073903224947125,1.4987267032244966,1.4987267032244966,7.709897153428282,5.2140714890724595,3.882964468082687,3343489.27,0,True
pubmed_gcnii16,trained,8,11,4,128,32,random_balanced_window,617,17237,22058,193,2201368,2063006,138362,1318802,705712,192304,91546,61342,3381808,20190208,16670080,17178304,14550080,14550080,mosaic_delta,0.8728260452259378,3738563.2720000003,3936383.572,4266084.072,4543829.552,1.3501314897633754,1.282281542861799,1.183181558265362,1.11085857033926,2.096386326378031,1.5971632831720857,1.3309109934622483,3931336.02,0,True
pubmed_gcnii16,trained,8,11,4,128,32,rcm_contiguous_window,617,19206,19678,604,2453400,2355980,97420,1025828,629552,223664,78547,62996,3381808,20190208,16670080,16500224,14366400,14366400,mosaic_delta,0.8618075018236265,3665403.872,3819278.072,4075735.072,4302639.552,1.3770793550359408,1.321598455217167,1.2384396705949585,1.1731291777982522,2.4522692693122043,1.8104693303106496,1.4681760295098205,3814230.52,0,True
pubmed_gcnii16,trained,8,11,4,128,32,first_layer_rcm_cost_reused,617,22641,14400,2447,2893080,2829499,63581,552309,460656,243024,56968,64374,3381808,20190208,16670080,15491264,14184512,14184512,mosaic_delta,0.8508964564057281,3577858.972,3660705.322,3798782.572,3882651.552,1.410774443459534,1.3788468494487576,1.3287288504491959,1.300027038841522,3.770136789369719,2.578093299536877,1.9423367716260282,3655657.77,0,True
pubmed_gcnii16,trained,8,11,4,128,32,window_cost_cluster,617,22601,14636,2251,2887960,2829236,58724,552572,468208,241264,57676,64092,3381808,20190208,16670080,15483904,14164608,14164608,mosaic_delta,0.8497024609360003,3573266.2720000003,3656152.072,3794295.072,3891939.552,1.4125877042952144,1.3805640193841477,1.3303003335845989,1.2969245623062544,3.777177417603498,2.5857012881107133,1.9502473523812283,3651104.52,6,True
pubmed_gcnii16,trained,8,11,4,128,32,window_global_oracle,617,24672,6355,8461,3153588,3121084,32504,260724,203096,204520,19911,63890,3381808,20190208,16670080,14784960,14000512,14000512,mosaic_delta,0.8398587169347718,3506354.472,3545463.072,3576175.552,3576175.552,1.439544130608367,1.4236650890154863,1.4114385400283616,1.4114385400283616,7.030582071462542,4.505397018202824,3.1586316564643075,3540415.52,0,True
pubmed_gcnii16,trained,12,15,4,128,32,random_balanced_window,617,19622,19748,118,2506108,2360243,145865,1223933,631744,159264,81483,47880,3584176,20190208,17469696,17869952,15360128,15360128,mosaic_delta,0.879244149411644,3935439.372,4119029.322,4425012.572,4683974.552,1.282589190907754,1.2254226919533446,1.1406864766756193,1.0776215677441623,2.0127625286678272,1.47484391071563,1.1879539811411246,4113981.77,0,True
pubmed_gcnii16,trained,12,15,4,128,32,rcm_contiguous_window,617,21141,17907,440,2700540,2602407,98133,981769,572832,180800,72351,49845,3584176,20190208,17469696,17260800,15157312,15157312,mosaic_delta,0.8676345598687006,3861305.9720000005,4008571.322,4254013.572,4467144.552,1.307213682780381,1.2591897697560785,1.18653876264596,1.1299280650634294,2.313415355343263,1.642813260730287,1.285158810270033,4003523.77,0,True
pubmed_gcnii16,trained,12,15,4,128,32,first_layer_rcm_cost_reused,617,24590,12231,2667,3142012,3075993,66019,508183,391200,203200,48688,49952,3584176,20190208,17469696,16287296,14990976,14990976,mosaic_delta,0.8581131577790478,3774968.372,3851195.822,3978241.572,4065668.552,1.337111070238127,1.310645376993245,1.2687897174284517,1.2415060242717002,3.6141163321087086,2.318566603317925,1.6276067479628402,3846148.27,0,True
pubmed_gcnii16,trained,12,15,4,128,32,window_cost_cluster,617,24491,12682,2315,3129340,3068688,60652,515488,405632,204096,50503,50586,3584176,20190208,17469696,16289216,14971904,14971904,mosaic_delta,0.8570214387245204,3770910.872,3848234.072,3977106.072,4075650.552,1.3385498017148574,1.311654100442152,1.269151968446669,1.2384653531012537,3.5863598764665716,2.3091694320215272,1.6280011949841704,3843186.52,4,True
pubmed_gcnii16,trained,12,15,4,128,32,window_global_oracle,617,26313,6355,6820,3364284,3327111,37173,257065,203168,173152,21379,48512,3584176,20190208,17469696,15692800,14823808,14823808,mosaic_delta,0.8485441303615129,3712720.572,3751280.322,3811920.552,3811920.552,1.3595291921688955,1.3455544685364624,1.3241493182096098,1.3241493182096098,6.312218621749363,3.751090705362119,2.3851558166222553,3746232.77,0,True
pubmed_gcnii16,random_init,4,7,4,128,32,window_cost_cluster,617,31459,8029,0,4021460,3997288,24172,447833,256568,517416,10661,371287,4445121,20190208,20190208,18917056,18221248,18917056,phase0_mosaic,0.936942105797028,4550174.552,4550174.552,4550174.552,4550174.552,1.109309531385204,1.109309531385204,1.109309531385204,1.109309531385204,2.144063702317605,0.6739256199831479,-0.11014802392856246,4647160.77,4,True
pubmed_gcnii16,random_init,8,11,4,128,32,window_cost_cluster,617,34765,4723,0,4443980,4395709,48271,332056,150920,272664,6572,208179,4727765,20190208,20706176,19972608,19443264,19972608,phase0_mosaic,0.9892224983516762,4805143.552,4805143.552,4805143.552,4805143.552,1.05044770158825,1.05044770158825,1.05044770158825,1.05044770158825,1.6397098079841954,-0.34301704479391104,-1.4004713662755677,4918146.52,5,True
pubmed_gcnii16,random_init,12,15,4,128,32,window_cost_cluster,617,30937,8551,0,3954212,3916221,37991,625812,273368,518408,11093,394490,4542033,20190208,20190208,19275520,18666624,19275520,phase0_mosaic,0.9546964548359284,4631230.552,4631230.552,4631230.552,4631230.552,1.0898943473717178,1.0898943473717178,1.0898943473717178,1.0898943473717178,1.641017557988661,0.5889822057964901,0.027896684627332313,4802848.52,5,True
cora_deepres28_w128,trained,4,7,4,128,32,random_balanced_window,85,2115,8295,470,268512,242337,26175,430375,265128,327896,27942,74470,672712,5545984,3221376,3660608,2945216,2945216,mosaic_delta,0.914272658640283,772008.956,836565.206,944158.956,1043336.496,1.7427569842855553,1.6082715254595468,1.4249973391133093,1.2895398609730988,2.4355830148126634,2.0278221389334377,1.8103496717978507,835178.71,0,True
cora_deepres28_w128,trained,4,7,4,128,32,rcm_contiguous_window,85,2665,7572,643,338912,309302,29610,363410,241992,301688,24375,73046,672712,5545984,3221376,3544704,2948864,2948864,mosaic_delta,0.9154050939722652,767349.456,821860.956,912713.456,983852.496,1.7533393546837934,1.6370457681165231,1.4740924341100106,1.367505805463749,2.6945104427506124,2.2116120994014428,1.9540663162818854,820474.46,0,True
cora_deepres28_w128,trained,4,7,4,128,32,first_layer_rcm_cost_reused,85,3521,5908,1451,448480,423068,25412,249644,188744,266232,17094,72075,672712,5545984,3221376,3299520,2911360,2911360,mosaic_delta,0.9037628640680256,749062.856,786509.456,848920.456,876180.496,1.7961429928385075,1.7106266043418046,1.5848646248194542,1.5355557515172078,3.4944001858646714,2.7914388210550958,2.416526093156655,785122.96,0,True
cora_deepres28_w128,trained,4,7,4,128,32,window_cost_cluster,85,3555,5793,1532,452832,428966,23866,243746,185064,264280,16547,71759,672712,5545984,3221376,3283840,2903872,2903872,mosaic_delta,0.9014383915444829,746742.0560000001,783303.956,844240.456,871242.496,1.8017252265218604,1.7176269693191746,1.5936502336959792,1.5442589246702676,3.5618596407735925,2.8418884947587992,2.4579038835509097,781917.46,5,True
cora_deepres28_w128,trained,4,7,4,128,32,window_global_oracle,85,3615,5878,1387,460992,435180,25812,237532,187424,252512,17151,71521,672712,5545984,3221376,3277312,2912064,2912064,mosaic_delta,0.9039814042198117,748016.656,783646.456,843029.456,866172.496,1.7986551358289542,1.7168762644158504,1.5959394899245372,1.5532979934287823,3.620897563275685,2.882091478383874,2.488061566441574,782259.96,0,True
cora_deepres28_w128,trained,8,11,4,128,32,random_balanced_window,85,2140,8021,719,271616,244394,27222,412900,256472,172864,31238,42562,657294,5545984,3138240,3589568,2870208,2870208,mosaic_delta,0.9145916182318752,753676.456,815611.456,918836.456,1022061.456,1.7442338679079024,1.6117821670224308,1.4307094493429633,1.2862122842836174,2.4618262048922257,2.046548898038266,1.825067667716154,814224.96,0,True
cora_deepres28_w128,trained,8,11,4,128,32,rcm_contiguous_window,85,2649,7283,948,336768,308468,28300,348826,232856,168384,26883,42108,657294,5545984,3138240,3464576,2866240,2866240,mosaic_delta,0.9133272152544101,747179.0560000001,799502.956,886709.456,959224.496,1.7594015643821792,1.6442565848374424,1.4825464994251736,1.370469588174487,2.7305993245916302,2.2390419292139923,1.9768779850125848,798116.46,0,True
cora_deepres28_w128,trained,8,11,4,128,32,first_layer_rcm_cost_reused,85,3645,5296,1939,464256,441667,22589,215627,169272,159808,18105,41897,657294,5545984,3138240,3198272,2822528,2822528,mosaic_delta,0.8993983889058835,725426.156,757770.206,811676.956,845510.496,1.8121596376516649,1.7348108827598852,1.6195950744719676,1.5547861395206144,3.8387495072509474,3.04354297003622,2.619432816855032,756383.71,0,True
cora_deepres28_w128,trained,8,11,4,128,32,window_cost_cluster,85,3633,5283,1964,462720,441484,21236,215810,168856,159584,18049,41936,657294,5545984,3138240,3192960,2816640,2816640,mosaic_delta,0.8975221780360967,724071.456,756442.956,810395.456,843930.496,1.815550093995143,1.737854770902249,1.6221561834621145,1.557696997834286,3.8427044159214123,3.048172188499143,2.6244216672072653,755056.46,2,True
cora_deepres28_w128,trained,8,11,4,128,32,window_global_oracle,85,3835,4644,2401,488144,468756,19388,188538,148408,149328,15377,41635,657294,5545984,3138240,3128640,2801408,2801408,mosaic_delta,0.8926685020903437,718523.256,746803.956,793938.456,814756.496,1.8295691740282376,1.7602852655483254,1.6557807347223397,1.6134734812841554,4.268863783428275,3.359402560756983,2.8743565753322935,745417.46,0,True
cora_deepres28_w128,trained,12,15,4,128,32,random_balanced_window,85,1923,8034,923,243888,218891,24997,416176,256872,142320,31888,36520,635067,5545984,3020608,3496832,2769920,2769920,mosaic_delta,0.9170074369133632,729165.0560000001,791591.456,895635.456,999679.456,1.741901904854859,1.6045322247641844,1.4181372471256877,1.270541264379049,2.4031876898235365,2.005111750379857,1.79280458267656,790204.96,0,True
cora_deepres28_w128,trained,12,15,4,128,32,rcm_contiguous_window,85,2518,7222,1140,320048,292100,27948,342967,230888,137232,27496,35836,635067,5545984,3020608,3367104,2772096,2772096,mosaic_delta,0.9177278216835816,723558.156,775003.206,860744.956,934190.496,1.7554000179081668,1.6388758009860414,1.4756217752381462,1.359609207585002,2.697711558254876,2.2146631828312553,1.9570373826053236,773616.71,0,True
cora_deepres28_w128,trained,12,15,4,128,32,first_layer_rcm_cost_reused,85,3511,5196,2173,447152,425058,22094,210009,166056,132944,18517,35193,635067,5545984,3020608,3099904,2728768,2728768,mosaic_delta,0.9033836896412908,701699.356,733200.706,785702.956,819982.496,1.810082892537242,1.7323142075643336,1.6165574919893773,1.54897696743029,3.8133177149550734,3.0244484180491655,2.603718126366013,731814.21,0,True
cora_deepres28_w128,trained,12,15,4,128,32,window_cost_cluster,85,3499,5204,2177,445616,424905,20711,210162,166312,133584,18565,35358,635067,5545984,3020608,3095872,2723328,2723328,mosaic_delta,0.9015827277157447,700353.656,731877.956,784418.456,820166.496,1.8135608904424712,1.7354450828684338,1.6192046353381568,1.5486294626694919,3.817745548671977,3.0294505563616982,2.609026560462881,730491.46,6,True
cora_deepres28_w128,trained,12,15,4,128,32,window_global_oracle,85,3506,5210,2164,447664,425106,22558,209961,166024,128608,18106,35008,635067,5545984,3020608,3101312,2729280,2729280,mosaic_delta,0.9035531919401657,702042.556,733536.706,786026.956,821048.496,1.8091980167652402,1.7315207127480816,1.615891147631329,1.546965868871161,3.8123034277794448,3.02325378439847,2.602427307928615,732150.21,0,True
cora_deepres28_w128,trained,16,19,4,128,32,random_balanced_window,85,1553,8198,1129,196528,174559,21969,424234,262176,129472,32059,32822,598793,5545984,2846656,3364608,2610624,2610624,mosaic_delta,0.9170844668270419,690613.856,754248.956,860307.456,966365.956,1.7340891579215578,1.5877860890270825,1.392044194953484,1.2392675803244046,2.2982977319121054,1.9300885134967558,1.733710263675236,752862.46,0,True
cora_deepres28_w128,trained,16,19,4,128,32,rcm_contiguous_window,85,2203,7322,1355,279728,253837,25891,344956,234144,121152,27630,31843,598793,5545984,2846656,3223040,2615744,2615744,mosaic_delta,0.9188830684143079,685267.0560000001,737010.456,823249.456,901168.496,1.7476193981810206,1.6249240295717053,1.4547060933618157,1.328925728446681,2.5891912011966745,2.13635991382896,1.894849893899512,735623.96,0,True
cora_deepres28_w128,trained,16,19,4,128,32,first_layer_rcm_cost_reused,85,3268,5136,2476,416048,394815,21233,203978,164192,113984,18649,31308,598793,5545984,2846656,2945088,2575744,2575744,mosaic_delta,0.904831493513793,663637.256,694233.956,745228.456,782604.496,1.8045792172945756,1.725046707453186,1.6070051946593944,1.5302569894768403,3.7244753846003,2.958672849203261,2.5502448303248393,692847.46,0,True
cora_deepres28_w128,trained,16,19,4,128,32,window_cost_cluster,85,3239,5049,2592,412336,393851,18485,204942,161408,115712,18274,31610,598793,5545984,2846656,2937024,2564160,2564160,mosaic_delta,0.9007621574226039,660900.656,691641.956,742877.456,781142.496,1.8120514620884263,1.7315114989929847,1.6120909179938825,1.5331210453054136,3.72548350264953,2.963283126127308,2.5567762586487888,690255.46,4,True
cora_deepres28_w128,trained,16,19,4,128,32,window_global_oracle,85,3195,5099,2586,406800,385325,21475,213468,162728,109880,17897,30822,598793,5545984,2846656,2961792,2575616,2575616,mosaic_delta,0.9047865284741113,664638.256,696658.456,750025.456,787324.496,1.8018613722409622,1.7190432265419886,1.5967271382852903,1.5210831189482004,3.6031116607641427,2.8713538817751734,2.4810830663143895,695271.96,0,True
cora_deepres28_w128,trained,20,23,4,128,32,random_balanced_window,85,1417,8051,1412,179120,159119,20001,414447,257520,110632,31425,27907,573566,5545984,2780352,3242048,2497728,2497728,mosaic_delta,0.898349561494372,661957.156,724124.206,827735.956,931347.706,1.7329399487600676,1.5841646923207535,1.3858670650764868,1.231690369353849,2.27400135602381,1.9129759099632084,1.720429005397554,722737.71,0,True
cora_deepres28_w128,trained,20,23,4,128,32,rcm_contiguous_window,85,2067,7168,1645,262320,237981,24339,335585,229264,106600,26940,27160,573566,5545984,2780352,3102720,2503616,2503616,mosaic_delta,0.9004672789632392,657122.956,707460.706,791356.956,869862.496,1.745688519212225,1.621478041495636,1.449575935742454,1.31875095808246,2.5642953052132844,2.1184293903378335,1.8806342357375927,706074.21,0,True
cora_deepres28_w128,trained,20,23,4,128,32,first_layer_rcm_cost_reused,85,3054,5040,2786,388656,370168,18488,203398,161168,101192,18565,26663,573566,5545984,2780352,2832320,2461120,2461120,mosaic_delta,0.8851828833183712,635325.256,665834.956,716684.456,754996.496,1.8055822417989942,1.7228473657967576,1.6006095714736697,1.5193871840168116,3.62309875220012,2.8874675609225355,2.495130925574489,664448.46,0,True
cora_deepres28_w128,trained,20,23,4,128,32,window_cost_cluster,85,3057,4982,2841,389040,371835,17205,201731,159312,100040,18463,26622,573566,5545984,2780352,2826368,2455552,2455552,mosaic_delta,0.8831802591902033,633801.556,664061.206,714493.956,753340.496,1.8099229784787718,1.7274492014219545,1.605516730221298,1.5227271148848474,3.6515014549077733,2.9097913902995667,2.5142126891751886,662674.71,5,True
cora_deepres28_w128,trained,20,23,4,128,32,window_global_oracle,85,3356,4221,3303,428080,411703,16377,161863,134480,97808,14889,26716,573566,5545984,2780352,2743360,2444928,2444928,mosaic_delta,0.8793591602789863,627926.756,652206.206,692671.956,714486.496,1.8268563794086836,1.7588486424184684,1.656097074615794,1.6055334935259573,4.316249173683918,3.3918506820985765,2.8988381532530596,650819.71,0,True
cora_deepres28_w128,trained,24,27,4,128,32,random_balanced_window,85,1399,7782,1699,177104,157308,19796,390616,248872,75784,31159,21496,547924,5545984,2727680,3091136,2386304,2386304,mosaic_delta,0.8748474894415768,632947.0560000001,691539.456,789193.456,886847.456,1.7313422814940778,1.5846500015177731,1.3885670131557706,1.2356668473095331,2.288603231818461,1.9226768600052897,1.7275161283715978,690152.96,0,True
cora_deepres28_w128,trained,24,27,4,128,32,rcm_contiguous_window,85,2003,6877,2000,254416,231207,23209,316717,219912,77224,26383,20814,547924,5545984,2727680,2958976,2392256,2392256,mosaic_delta,0.8770295635851713,627716.156,675223.706,754402.956,826984.496,1.7457699463768463,1.6229406495393395,1.4526030038514324,1.3251131131241909,2.582453862596577,2.1311465578034214,1.8904493285804047,673837.21,0,True
cora_deepres28_w128,trained,24,27,4,128,32,first_layer_rcm_cost_reused,85,3010,4751,3119,383312,364655,18657,183269,151880,75496,17684,19972,547924,5545984,2727680,2694464,2353984,2353984,mosaic_delta,0.8629985922102299,607110.356,634600.706,680417.956,715040.496,1.8050227428503953,1.7268307293689018,1.6105512653460896,1.5325677442470333,3.7743428512187007,2.9944144636999503,2.578452657023283,633214.21,0,True
cora_deepres28_w128,trained,24,27,4,128,32,window_cost_cluster,85,2986,4713,3181,380240,363630,16610,184294,150664,75240,17661,20090,547924,5545984,2727680,2689536,2345920,2345920,mosaic_delta,0.8600422336931018,605130.856,632774.956,678848.456,714832.496,1.810927321147874,1.731813166132953,1.6142748654936914,1.5330136866077784,3.7702097735140594,2.9946191647466884,2.5809708400707567,631388.46,5,True
cora_deepres28_w128,trained,24,27,4,128,32,window_global_oracle,85,3180,4000,3700,406224,390253,15971,157671,127288,72480,14362,19767,547924,5545984,2727680,2630400,2335744,2335744,mosaic_delta,0.8563115908024401,600830.556,624481.206,663898.956,686376.496,1.8238885973036298,1.754813418676366,1.6506246772889939,1.596569821936327,4.248352835968568,3.3418025150333683,2.8583090105345943,623094.71,0,True
cora_deepres28_w128,random_init,4,7,4,128,32,window_cost_cluster,85,4066,4473,2341,518096,504302,13794,233151,142752,256296,7277,145416,737453,5545984,3466048,3223168,3107328,3223168,phase0_mosaic,0.9299259560167661,798076.5560000001,799170.496,799170.496,799170.496,1.7372969918439751,1.7349189027118437,1.7349189027118437,1.7349189027118437,3.629716535635704,2.8540505322824012,2.4403619971606387,831662.71,4,True
cora_deepres28_w128,random_init,8,11,4,128,32,window_cost_cluster,85,4292,3225,3363,547120,534710,12410,161715,102872,156696,7036,89230,696425,5545984,3389824,3014912,2916352,3014912,phase0_mosaic,0.8894007476494354,741440.496,741440.496,741440.496,741440.496,1.8700030649526322,1.8700030649526322,1.8700030649526322,1.8700030649526322,5.0692207896608235,3.9509120097218817,3.3544806604211117,768870.71,6,True
cora_deepres28_w128,random_init,12,15,4,128,32,window_cost_cluster,85,4348,3226,3306,553904,540716,13188,139644,102992,158704,6898,84864,680360,5545984,3281920,2955840,2855168,2955840,phase0_mosaic,0.9006435257410297,728521.856,729122.496,729122.496,729122.496,1.867781987312128,1.866243336976946,1.866243336976946,1.866243336976946,5.637141875053708,4.3661583928324585,3.68830053564779,748081.96,5,True
cora_deepres28_w128,random_init,16,19,4,128,32,window_cost_cluster,85,4460,3122,3298,568480,556544,11936,119853,99616,170368,6158,77762,676397,5545984,3349184,2950912,2834560,2950912,phase0_mosaic,0.8810838699814642,721338.756,729494.496,729494.496,729494.496,1.8753934801750758,1.8544266028293652,1.8544266028293652,1.8544266028293652,6.380149349619951,4.90791760486306,4.122727340992715,737930.21,5,True
cora_deepres28_w128,random_init,20,23,4,128,32,window_cost_cluster,85,4537,2886,3457,578096,568131,9965,125678,92128,148616,5964,69351,693809,5545984,3386944,3010880,2893056,3010880,phase0_mosaic,0.8889665728160844,736822.256,741682.496,741682.496,741682.496,1.8817238332713988,1.8693929106829021,1.8693929106829021,1.8693929106829021,6.280383519788667,4.841410076959962,4.073957574117984,754287.46,5,True
cora_deepres28_w128,random_init,24,27,4,128,32,window_cost_cluster,85,4980,2413,3487,634704,621558,13146,105927,76992,130768,4951,61733,727485,5545984,3464832,3144128,3032704,3144128,phase0_mosaic,0.9074402452990505,770944.156,773368.496,773368.496,773368.496,1.7984389520425914,1.7928012418028467,1.7928012418028467,1.7928012418028467,6.924184013518745,5.216901598763055,4.306350977560018,785446.71,5,True
pubmed_deepres28_w128,trained,4,7,4,128,32,random_balanced_window,617,23639,44002,11335,3019960,2825955,194005,2107349,1407512,1137224,153763,348500,4933304,40380416,23690752,24612352,21305408,21305408,mosaic_delta,0.8993132847788031,5519073.044000001,5835175.394,6362012.644,6636718.104,1.7877291931706492,1.6908845636662964,1.5508626832587602,1.4866697432957594,3.16782552866184,2.557129877602041,2.2314255303701476,5825080.29,0,True
pubmed_deepres28_w128,trained,4,7,4,128,32,rcm_contiguous_window,617,25775,39583,13618,3293368,3107677,185691,1825627,1266104,1095880,133755,350465,4933304,40380416,23690752,24008128,21224512,21224512,mosaic_delta,0.8958986190054246,5476125.8440000005,5749969.894,6206376.644,6354948.104,1.8017496823617554,1.7159408104546154,1.5897533401454969,1.5525867148764996,3.5104470737998508,2.805511799745941,2.4295463202505223,5739874.79,0,True
